"","pubDate","tweet","author"
"379","Thu, 13 Dec 2012 01:10:04 +0000","It's that time of the year, #GlobeiPhone5 at the new glorietta vibe 6pm. Admission is free! for more details http://t.co/meDzByD1","kassypajarillo@twitter.com (Kassy)"
"380","Thu, 13 Dec 2012 01:09:44 +0000","Globe's biggest Christmas party and the #GlobeiPhone5 launch later at the new Glorietta 1. Followed by Smart at Resorts World! #SmartiPhone5","supermorgy@twitter.com (Morgan™)"
"381","Thu, 13 Dec 2012 01:09:41 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 496","carldesales@twitter.com (B▲DDIE_C▲RL)"
"382","Thu, 13 Dec 2012 01:09:29 +0000","Using #GlobeIphone5 is designed to run 4G  connection, up to 10 times  faster than smart 4G. Ulra-fast!","Crljjacaba@twitter.com (Carlo jay jacaba)"
"383","Thu, 13 Dec 2012 01:09:25 +0000","RT @chappycallanta: See you guys tonight in Glorietta for the launch of the #GlobeiPhone5! http://t.co/NdSbNZsd","lloydthelostboy@twitter.com (Lloyd)"
"384","Thu, 13 Dec 2012 01:09:16 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 495","carldesales@twitter.com (B▲DDIE_C▲RL)"
"385","Thu, 13 Dec 2012 01:09:12 +0000","See you guys tonight in Glorietta for the launch of the #GlobeiPhone5! http://t.co/NdSbNZsd","chappycallanta@twitter.com (Chappy Callanta)"
"386","Thu, 13 Dec 2012 01:08:42 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 494","carldesales@twitter.com (B▲DDIE_C▲RL)"
"387","Thu, 13 Dec 2012 01:08:29 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 493","carldesales@twitter.com (B▲DDIE_C▲RL)"
"388","Thu, 13 Dec 2012 01:08:23 +0000","@PeejOfGlobe seems theres a problem in ur registration site Can't update time &amp; venue 4 pickup. Follow up for 2 days already #Globeiphone5","RafAldrin@twitter.com (Rafmond Aldrin Cruz)"
"389","Thu, 13 Dec 2012 01:08:23 +0000","@paulineyanson si @eelleen ang nagsusupervise kay facundo sa pagpapa-tiles ng banyo ko gamit yung mga #GlobeiPhone5","jasonalejandro@twitter.com (jason alejandro)"
"390","Thu, 13 Dec 2012 01:08:16 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 492","carldesales@twitter.com (B▲DDIE_C▲RL)"
"391","Thu, 13 Dec 2012 01:08:02 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 491","carldesales@twitter.com (B▲DDIE_C▲RL)"
"392","Thu, 13 Dec 2012 01:07:58 +0000","Papa's status for the #GlobeiPhone5 is now registered. Bakit sa akin ongoing processing pa rin?! So bagaliaaaa. Dahil ba new account? Boo","czarinamaye@twitter.com (☠ Maye Mariano)"
"393","Thu, 13 Dec 2012 01:07:46 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 490","carldesales@twitter.com (B▲DDIE_C▲RL)"
"394","Thu, 13 Dec 2012 01:07:42 +0000","RT @danibarrettoo: Let's all welcome #GlobeiPhone5 at the new glorietta vibe tomorrow, 6pm. Admission is free! Click for more details ht ...","kassypajarillo@twitter.com (Kassy)"
"395","Thu, 13 Dec 2012 01:07:32 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 489","carldesales@twitter.com (B▲DDIE_C▲RL)"
"396","Thu, 13 Dec 2012 01:07:20 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 488","carldesales@twitter.com (B▲DDIE_C▲RL)"
"397","Thu, 13 Dec 2012 01:07:06 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 487","carldesales@twitter.com (B▲DDIE_C▲RL)"
"398","Thu, 13 Dec 2012 01:06:44 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 486","carldesales@twitter.com (B▲DDIE_C▲RL)"
"399","Thu, 13 Dec 2012 01:06:31 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 485","carldesales@twitter.com (B▲DDIE_C▲RL)"
"400","Thu, 13 Dec 2012 01:05:57 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 484","carldesales@twitter.com (B▲DDIE_C▲RL)"
"401","Thu, 13 Dec 2012 01:05:49 +0000","You guys! It's #GlobeIphone5!!!","noelledeg@twitter.com (Noelle De Guzman)"
"402","Thu, 13 Dec 2012 01:04:38 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 483","carldesales@twitter.com (B▲DDIE_C▲RL)"
"403","Thu, 13 Dec 2012 01:04:24 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 482","carldesales@twitter.com (B▲DDIE_C▲RL)"
"404","Thu, 13 Dec 2012 01:03:58 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/vAME8tAw  ). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe!","cloverleaf123@twitter.com (Maria Lea)"
"405","Thu, 13 Dec 2012 01:03:49 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 481","carldesales@twitter.com (B▲DDIE_C▲RL)"
"406","Thu, 13 Dec 2012 01:03:45 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/vAME8tAw  ). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyGLOBE","cloverleaf123@twitter.com (Maria Lea)"
"407","Thu, 13 Dec 2012 01:01:03 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/D8VRGHXR). @beckynights won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","jeegeepee@twitter.com (J.G.P.)"
"408","Thu, 13 Dec 2012 01:00:45 +0000","@paulineyanson hampas lupa! Di ka makaafford ng #GlobeiPhone5? Facundo! Bigyan itong alipin! @DonyaAngelica","jasonalejandro@twitter.com (jason alejandro)"
"409","Thu, 13 Dec 2012 01:00:00 +0000","G'morning guys. Tonight, we're gonna countdown to #GlobeiPhone5! :)","lloydthelostboy@twitter.com (Lloyd)"
"410","Thu, 13 Dec 2012 01:00:00 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 75","Chinrants@twitter.com (Chinchin)"
"411","Thu, 13 Dec 2012 00:59:56 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 74","Chinrants@twitter.com (Chinchin)"
"412","Thu, 13 Dec 2012 00:59:52 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 73","Chinrants@twitter.com (Chinchin)"
"413","Thu, 13 Dec 2012 00:59:47 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 72","Chinrants@twitter.com (Chinchin)"
"414","Thu, 13 Dec 2012 00:59:46 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 71","Chinrants@twitter.com (Chinchin)"
"415","Thu, 13 Dec 2012 00:59:44 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 246","asdfghjkuku@twitter.com (g e l l i ♡)"
"416","Thu, 13 Dec 2012 00:59:40 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 245","asdfghjkuku@twitter.com (g e l l i ♡)"
"417","Thu, 13 Dec 2012 00:59:37 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 244","asdfghjkuku@twitter.com (g e l l i ♡)"
"418","Thu, 13 Dec 2012 00:59:33 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 243","asdfghjkuku@twitter.com (g e l l i ♡)"
"419","Thu, 13 Dec 2012 00:59:29 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 242","asdfghjkuku@twitter.com (g e l l i ♡)"
"420","Thu, 13 Dec 2012 00:59:28 +0000","RT @enjoyGLOBE: Join us at the countdown to d best Christmas gift ever w/ d brightest stars! :) #GlobeiPhone5 http://t.co/OAG8HAqF RT! h ...","iamjoycevinluan@twitter.com (Joyce Cristel)"
"421","Thu, 13 Dec 2012 00:59:25 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 241","asdfghjkuku@twitter.com (g e l l i ♡)"
"422","Thu, 13 Dec 2012 00:59:16 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 240","asdfghjkuku@twitter.com (g e l l i ♡)"
"423","Thu, 13 Dec 2012 00:59:15 +0000","RT @mepauloavelino: It's Globe's biggest Christmas party and the #GlobeiPhone5 launch later! Kitakits doon ah!","leovdominguez@twitter.com (leo dominguez)"
"424","Thu, 13 Dec 2012 00:59:12 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 239","asdfghjkuku@twitter.com (g e l l i ♡)"
"425","Thu, 13 Dec 2012 00:59:09 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 238","asdfghjkuku@twitter.com (g e l l i ♡)"
"426","Thu, 13 Dec 2012 00:59:05 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 237","asdfghjkuku@twitter.com (g e l l i ♡)"
"427","Thu, 13 Dec 2012 00:59:01 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 236","asdfghjkuku@twitter.com (g e l l i ♡)"
"428","Thu, 13 Dec 2012 00:58:58 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 235","asdfghjkuku@twitter.com (g e l l i ♡)"
"429","Thu, 13 Dec 2012 00:58:53 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 234","asdfghjkuku@twitter.com (g e l l i ♡)"
"430","Thu, 13 Dec 2012 00:58:49 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 233","asdfghjkuku@twitter.com (g e l l i ♡)"
"431","Thu, 13 Dec 2012 00:58:43 +0000","'MG! #GlobeiPhone5 http://t.co/bmZOxP64  http://t.co/n5vhJ0fR ------&gt; ALIN JAN ANG IYO DI KO MAHANAP! @YayonGarcia","adrrrrrrian@twitter.com (Adrian Cortez)"
"432","Thu, 13 Dec 2012 00:58:43 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 232","asdfghjkuku@twitter.com (g e l l i ♡)"
"433","Thu, 13 Dec 2012 00:58:37 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 231","asdfghjkuku@twitter.com (g e l l i ♡)"
"434","Thu, 13 Dec 2012 00:58:34 +0000","RT @enjoyGLOBE: Who wants to win a #GlobeiPhone5? :) This is exciting!","rewrewtheboat@twitter.com (Rew Salde)"
"435","Thu, 13 Dec 2012 00:58:33 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 230","asdfghjkuku@twitter.com (g e l l i ♡)"
"436","Thu, 13 Dec 2012 00:58:26 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 229","asdfghjkuku@twitter.com (g e l l i ♡)"
"437","Thu, 13 Dec 2012 00:58:22 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 228","asdfghjkuku@twitter.com (g e l l i ♡)"
"438","Thu, 13 Dec 2012 00:58:01 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 227","asdfghjkuku@twitter.com (g e l l i ♡)"
"439","Thu, 13 Dec 2012 00:57:58 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 226","asdfghjkuku@twitter.com (g e l l i ♡)"
"440","Thu, 13 Dec 2012 00:57:49 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 225","asdfghjkuku@twitter.com (g e l l i ♡)"
"441","Thu, 13 Dec 2012 00:57:47 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 70","Chinrants@twitter.com (Chinchin)"
"442","Thu, 13 Dec 2012 00:57:46 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 224","asdfghjkuku@twitter.com (g e l l i ♡)"
"443","Thu, 13 Dec 2012 00:57:42 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 69","Chinrants@twitter.com (Chinchin)"
"444","Thu, 13 Dec 2012 00:57:40 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 223","asdfghjkuku@twitter.com (g e l l i ♡)"
"445","Thu, 13 Dec 2012 00:57:37 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 222","asdfghjkuku@twitter.com (g e l l i ♡)"
"446","Thu, 13 Dec 2012 00:57:37 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 68","Chinrants@twitter.com (Chinchin)"
"447","Thu, 13 Dec 2012 00:57:32 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 67","Chinrants@twitter.com (Chinchin)"
"448","Thu, 13 Dec 2012 00:57:30 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 221","asdfghjkuku@twitter.com (g e l l i ♡)"
"449","Thu, 13 Dec 2012 00:57:28 +0000","RT @ohteenquotes: We can't wait! RT @enjoyGLOBE: Happy 12.12.12 tweeps! We're getting closer to the BIG day! Who's excited? :) #GlobeiPhone5","RegisGra@twitter.com (RegisGarcia)"
"450","Thu, 13 Dec 2012 00:57:27 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 66","Chinrants@twitter.com (Chinchin)"
"451","Thu, 13 Dec 2012 00:57:23 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 65","Chinrants@twitter.com (Chinchin)"
"452","Thu, 13 Dec 2012 00:57:18 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 64","Chinrants@twitter.com (Chinchin)"
"453","Thu, 13 Dec 2012 00:57:11 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 63","Chinrants@twitter.com (Chinchin)"
"454","Thu, 13 Dec 2012 00:57:06 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 62","Chinrants@twitter.com (Chinchin)"
"455","Thu, 13 Dec 2012 00:57:03 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 61","Chinrants@twitter.com (Chinchin)"
"456","Thu, 13 Dec 2012 00:56:20 +0000","@paulineyanson oo. Agad-agad. :) wag mo na kunin yung bbm pin ko kasi malapit ko na igive up ang bb kasi mag #GlobeiPhone5 na ako. :P","jasonalejandro@twitter.com (jason alejandro)"
"457","Thu, 13 Dec 2012 00:56:14 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 60","Chinrants@twitter.com (Chinchin)"
"458","Thu, 13 Dec 2012 00:56:10 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 59","Chinrants@twitter.com (Chinchin)"
"459","Thu, 13 Dec 2012 00:56:09 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 58","Chinrants@twitter.com (Chinchin)"
"460","Thu, 13 Dec 2012 00:55:56 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 57","Chinrants@twitter.com (Chinchin)"
"461","Thu, 13 Dec 2012 00:55:48 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 56","Chinrants@twitter.com (Chinchin)"
"462","Thu, 13 Dec 2012 00:55:44 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 55","Chinrants@twitter.com (Chinchin)"
"463","Thu, 13 Dec 2012 00:55:39 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 54","Chinrants@twitter.com (Chinchin)"
"464","Thu, 13 Dec 2012 00:55:34 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 53","Chinrants@twitter.com (Chinchin)"
"465","Thu, 13 Dec 2012 00:55:30 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 52","Chinrants@twitter.com (Chinchin)"
"466","Thu, 13 Dec 2012 00:55:25 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 51","Chinrants@twitter.com (Chinchin)"
"467","Thu, 13 Dec 2012 00:55:21 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 50","Chinrants@twitter.com (Chinchin)"
"468","Thu, 13 Dec 2012 00:55:13 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 49","Chinrants@twitter.com (Chinchin)"
"469","Thu, 13 Dec 2012 00:55:03 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 48","Chinrants@twitter.com (Chinchin)"
"470","Thu, 13 Dec 2012 00:55:00 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 47","Chinrants@twitter.com (Chinchin)"
"471","Thu, 13 Dec 2012 00:54:52 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 46","Chinrants@twitter.com (Chinchin)"
"472","Thu, 13 Dec 2012 00:54:42 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 45","Chinrants@twitter.com (Chinchin)"
"473","Thu, 13 Dec 2012 00:54:37 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 44","Chinrants@twitter.com (Chinchin)"
"474","Thu, 13 Dec 2012 00:54:29 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 42","Chinrants@twitter.com (Chinchin)"
"475","Thu, 13 Dec 2012 00:54:24 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 41","Chinrants@twitter.com (Chinchin)"
"476","Thu, 13 Dec 2012 00:54:07 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 40","Chinrants@twitter.com (Chinchin)"
"477","Thu, 13 Dec 2012 00:54:03 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 39","Chinrants@twitter.com (Chinchin)"
"478","Thu, 13 Dec 2012 00:53:59 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 38","Chinrants@twitter.com (Chinchin)"
"479","Thu, 13 Dec 2012 00:53:53 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 37","Chinrants@twitter.com (Chinchin)"
"480","Thu, 13 Dec 2012 00:53:49 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 36","Chinrants@twitter.com (Chinchin)"
"481","Thu, 13 Dec 2012 00:53:43 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 35","Chinrants@twitter.com (Chinchin)"
"482","Thu, 13 Dec 2012 00:53:35 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 480","carldesales@twitter.com (B▲DDIE_C▲RL)"
"483","Thu, 13 Dec 2012 00:53:33 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 34","Chinrants@twitter.com (Chinchin)"
"484","Thu, 13 Dec 2012 00:53:28 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 33","Chinrants@twitter.com (Chinchin)"
"485","Thu, 13 Dec 2012 00:53:25 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 32","Chinrants@twitter.com (Chinchin)"
"486","Thu, 13 Dec 2012 00:53:19 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 31","Chinrants@twitter.com (Chinchin)"
"487","Thu, 13 Dec 2012 00:53:14 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 30","Chinrants@twitter.com (Chinchin)"
"488","Thu, 13 Dec 2012 00:53:07 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 479","carldesales@twitter.com (B▲DDIE_C▲RL)"
"489","Thu, 13 Dec 2012 00:53:01 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 29","Chinrants@twitter.com (Chinchin)"
"490","Thu, 13 Dec 2012 00:52:53 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 478","carldesales@twitter.com (B▲DDIE_C▲RL)"
"491","Thu, 13 Dec 2012 00:52:11 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 477","carldesales@twitter.com (B▲DDIE_C▲RL)"
